file,section,line,metric_name,value,canonical_expected,classification,audit_status,context,note
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,455,not yet mapped: numeric token,86.82%,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,| *g*_t (time of day) | 0% / 0% — emits no *CAUTION* | **86.82% / 90.19%** | Binds |,"Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,455,not yet mapped: numeric token,90.19%,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,| *g*_t (time of day) | 0% / 0% — emits no *CAUTION* | **86.82% / 90.19%** | Binds |,"Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,456,not yet mapped: numeric token,1.55%,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,| *g*_r (rainfall) | 1.55% / 2.99% | 0.19% / 0.24% | Binds |,"Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,456,not yet mapped: numeric token,2.99%,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,| *g*_r (rainfall) | 1.55% / 2.99% | 0.19% / 0.24% | Binds |,"Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,456,not yet mapped: numeric token,0.19%,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,| *g*_r (rainfall) | 1.55% / 2.99% | 0.19% / 0.24% | Binds |,"Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,456,not yet mapped: numeric token,0.24%,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,| *g*_r (rainfall) | 1.55% / 2.99% | 0.19% / 0.24% | Binds |,"Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,457,not yet mapped: numeric token,0%,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"| *g*_w (wind) | 0% / 0% | 0% / 0% | Measured; activates twice in five years, binds never |","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,457,not yet mapped: numeric token,0%,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"| *g*_w (wind) | 0% / 0% | 0% / 0% | Measured; activates twice in five years, binds never |","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,457,not yet mapped: numeric token,0%,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"| *g*_w (wind) | 0% / 0% | 0% / 0% | Measured; activates twice in five years, binds never |","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,457,not yet mapped: numeric token,0%,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"| *g*_w (wind) | 0% / 0% | 0% / 0% | Measured; activates twice in five years, binds never |","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,458,not yet mapped: numeric token,0%,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,| *g*_m (marine warning) | 0% / 0% | 0% / 0% | **Not measured** — no archive |,"Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,458,not yet mapped: numeric token,0%,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,| *g*_m (marine warning) | 0% / 0% | 0% / 0% | **Not measured** — no archive |,"Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,458,not yet mapped: numeric token,0%,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,| *g*_m (marine warning) | 0% / 0% | 0% / 0% | **Not measured** — no archive |,"Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,458,not yet mapped: numeric token,0%,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,| *g*_m (marine warning) | 0% / 0% | 0% / 0% | **Not measured** — no archive |,"Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,460,not yet mapped: numeric token,1,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"*g*_w never determines a classification, though it is not inactive. MET Malaysia's Category 1 onset is 40 km/h, which is 21.598 kn and is specified here as **21.6 kn** at the resolution of the data. Over five years the sea-cell series crosses that boundary **twice** — 21.8 kn and 21.7 kn — against a five-year maximum of 21.8 kn. On both occasions another component was already at a higher severity (ocean state in one case, time of day in the other), so *g*_w activated without ever determining the classification. The honest statement is that sustained wind reaches the Category 1 criterion roughly once every two and a half years at this site and has never been the governing factor — not that wind is irrelevant to the domain, and not that the component is vacuous.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,460,not yet mapped: numeric token,40,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"*g*_w never determines a classification, though it is not inactive. MET Malaysia's Category 1 onset is 40 km/h, which is 21.598 kn and is specified here as **21.6 kn** at the resolution of the data. Over five years the sea-cell series crosses that boundary **twice** — 21.8 kn and 21.7 kn — against a five-year maximum of 21.8 kn. On both occasions another component was already at a higher severity (ocean state in one case, time of day in the other), so *g*_w activated without ever determining the classification. The honest statement is that sustained wind reaches the Category 1 criterion roughly once every two and a half years at this site and has never been the governing factor — not that wind is irrelevant to the domain, and not that the component is vacuous.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,460,not yet mapped: numeric token,21.598,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"*g*_w never determines a classification, though it is not inactive. MET Malaysia's Category 1 onset is 40 km/h, which is 21.598 kn and is specified here as **21.6 kn** at the resolution of the data. Over five years the sea-cell series crosses that boundary **twice** — 21.8 kn and 21.7 kn — against a five-year maximum of 21.8 kn. On both occasions another component was already at a higher severity (ocean state in one case, time of day in the other), so *g*_w activated without ever determining the classification. The honest statement is that sustained wind reaches the Category 1 criterion roughly once every two and a half years at this site and has never been the governing factor — not that wind is irrelevant to the domain, and not that the component is vacuous.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,460,not yet mapped: numeric token,21.6,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"*g*_w never determines a classification, though it is not inactive. MET Malaysia's Category 1 onset is 40 km/h, which is 21.598 kn and is specified here as **21.6 kn** at the resolution of the data. Over five years the sea-cell series crosses that boundary **twice** — 21.8 kn and 21.7 kn — against a five-year maximum of 21.8 kn. On both occasions another component was already at a higher severity (ocean state in one case, time of day in the other), so *g*_w activated without ever determining the classification. The honest statement is that sustained wind reaches the Category 1 criterion roughly once every two and a half years at this site and has never been the governing factor — not that wind is irrelevant to the domain, and not that the component is vacuous.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,460,not yet mapped: numeric token,21.8,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"*g*_w never determines a classification, though it is not inactive. MET Malaysia's Category 1 onset is 40 km/h, which is 21.598 kn and is specified here as **21.6 kn** at the resolution of the data. Over five years the sea-cell series crosses that boundary **twice** — 21.8 kn and 21.7 kn — against a five-year maximum of 21.8 kn. On both occasions another component was already at a higher severity (ocean state in one case, time of day in the other), so *g*_w activated without ever determining the classification. The honest statement is that sustained wind reaches the Category 1 criterion roughly once every two and a half years at this site and has never been the governing factor — not that wind is irrelevant to the domain, and not that the component is vacuous.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,460,not yet mapped: numeric token,21.7,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"*g*_w never determines a classification, though it is not inactive. MET Malaysia's Category 1 onset is 40 km/h, which is 21.598 kn and is specified here as **21.6 kn** at the resolution of the data. Over five years the sea-cell series crosses that boundary **twice** — 21.8 kn and 21.7 kn — against a five-year maximum of 21.8 kn. On both occasions another component was already at a higher severity (ocean state in one case, time of day in the other), so *g*_w activated without ever determining the classification. The honest statement is that sustained wind reaches the Category 1 criterion roughly once every two and a half years at this site and has never been the governing factor — not that wind is irrelevant to the domain, and not that the component is vacuous.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,460,not yet mapped: numeric token,21.8,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"*g*_w never determines a classification, though it is not inactive. MET Malaysia's Category 1 onset is 40 km/h, which is 21.598 kn and is specified here as **21.6 kn** at the resolution of the data. Over five years the sea-cell series crosses that boundary **twice** — 21.8 kn and 21.7 kn — against a five-year maximum of 21.8 kn. On both occasions another component was already at a higher severity (ocean state in one case, time of day in the other), so *g*_w activated without ever determining the classification. The honest statement is that sustained wind reaches the Category 1 criterion roughly once every two and a half years at this site and has never been the governing factor — not that wind is irrelevant to the domain, and not that the component is vacuous.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,460,not yet mapped: numeric token,1,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"*g*_w never determines a classification, though it is not inactive. MET Malaysia's Category 1 onset is 40 km/h, which is 21.598 kn and is specified here as **21.6 kn** at the resolution of the data. Over five years the sea-cell series crosses that boundary **twice** — 21.8 kn and 21.7 kn — against a five-year maximum of 21.8 kn. On both occasions another component was already at a higher severity (ocean state in one case, time of day in the other), so *g*_w activated without ever determining the classification. The honest statement is that sustained wind reaches the Category 1 criterion roughly once every two and a half years at this site and has never been the governing factor — not that wind is irrelevant to the domain, and not that the component is vacuous.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,462,not yet mapped: numeric token,22,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"This distinction was recovered by an audit rather than assumed. The boundary had previously been specified as 22 kn, an undocumented rounding of 21.598 under which both crossings disappear and the component appears never to activate at all. Correcting the threshold to its source value also reversed a registered prediction: the prediction that the corrected wind series would cross the boundary, recorded before the re-collection and initially scored as refuted, is confirmed under the corrected specification. The threshold was wrong, not the prediction. The component is retained: MET's wind criteria exist because those conditions occur in Malaysian waters, and an instantiation of this architecture on an exposed coast would exercise *g*_w routinely.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,462,not yet mapped: numeric token,21.598,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"This distinction was recovered by an audit rather than assumed. The boundary had previously been specified as 22 kn, an undocumented rounding of 21.598 under which both crossings disappear and the component appears never to activate at all. Correcting the threshold to its source value also reversed a registered prediction: the prediction that the corrected wind series would cross the boundary, recorded before the re-collection and initially scored as refuted, is confirmed under the corrected specification. The threshold was wrong, not the prediction. The component is retained: MET's wind criteria exist because those conditions occur in Malaysian waters, and an instantiation of this architecture on an exposed coast would exercise *g*_w routinely.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,466,not yet mapped: numeric token,5,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"**Result 5 — resolution sensitivity.** The wave height input carries 98.71% of daylight *CAUTION* decisions under the primary configuration (97.66% under the resolution configuration), which makes its spatial resolution material. The two wave models correlate at *r* = 0.953 across 28,501 valid hourly pairs, but differ in the upper tail: the 50 km model produces a five-year maximum of 2.60 m against 1.84 m for the 8 km model, consistent with a coarse cell averaging open water that the finer model resolves as sheltered by the offshore island group. Holding thresholds fixed, the Level 2 binding rate moves from 5.81% at 50 km to 4.48% at 8 km, and daylight *UNSAFE* from 1,262 hours to 455. Every figure in this section is therefore given for both configurations. The direction is consistent: the coarser model classifies more conservatively, because averaging open water inflates the wave heights experienced by vessels operating inside the sheltered zone. Reporting both quantifies the dependence rather than leaving it as an unexamined assumption, and the 1.3-point spread bounds it.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,466,not yet mapped: numeric token,98.71%,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"**Result 5 — resolution sensitivity.** The wave height input carries 98.71% of daylight *CAUTION* decisions under the primary configuration (97.66% under the resolution configuration), which makes its spatial resolution material. The two wave models correlate at *r* = 0.953 across 28,501 valid hourly pairs, but differ in the upper tail: the 50 km model produces a five-year maximum of 2.60 m against 1.84 m for the 8 km model, consistent with a coarse cell averaging open water that the finer model resolves as sheltered by the offshore island group. Holding thresholds fixed, the Level 2 binding rate moves from 5.81% at 50 km to 4.48% at 8 km, and daylight *UNSAFE* from 1,262 hours to 455. Every figure in this section is therefore given for both configurations. The direction is consistent: the coarser model classifies more conservatively, because averaging open water inflates the wave heights experienced by vessels operating inside the sheltered zone. Reporting both quantifies the dependence rather than leaving it as an unexamined assumption, and the 1.3-point spread bounds it.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,466,not yet mapped: numeric token,97.66%,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"**Result 5 — resolution sensitivity.** The wave height input carries 98.71% of daylight *CAUTION* decisions under the primary configuration (97.66% under the resolution configuration), which makes its spatial resolution material. The two wave models correlate at *r* = 0.953 across 28,501 valid hourly pairs, but differ in the upper tail: the 50 km model produces a five-year maximum of 2.60 m against 1.84 m for the 8 km model, consistent with a coarse cell averaging open water that the finer model resolves as sheltered by the offshore island group. Holding thresholds fixed, the Level 2 binding rate moves from 5.81% at 50 km to 4.48% at 8 km, and daylight *UNSAFE* from 1,262 hours to 455. Every figure in this section is therefore given for both configurations. The direction is consistent: the coarser model classifies more conservatively, because averaging open water inflates the wave heights experienced by vessels operating inside the sheltered zone. Reporting both quantifies the dependence rather than leaving it as an unexamined assumption, and the 1.3-point spread bounds it.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,466,not yet mapped: numeric token,0.953,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"**Result 5 — resolution sensitivity.** The wave height input carries 98.71% of daylight *CAUTION* decisions under the primary configuration (97.66% under the resolution configuration), which makes its spatial resolution material. The two wave models correlate at *r* = 0.953 across 28,501 valid hourly pairs, but differ in the upper tail: the 50 km model produces a five-year maximum of 2.60 m against 1.84 m for the 8 km model, consistent with a coarse cell averaging open water that the finer model resolves as sheltered by the offshore island group. Holding thresholds fixed, the Level 2 binding rate moves from 5.81% at 50 km to 4.48% at 8 km, and daylight *UNSAFE* from 1,262 hours to 455. Every figure in this section is therefore given for both configurations. The direction is consistent: the coarser model classifies more conservatively, because averaging open water inflates the wave heights experienced by vessels operating inside the sheltered zone. Reporting both quantifies the dependence rather than leaving it as an unexamined assumption, and the 1.3-point spread bounds it.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,466,not yet mapped: numeric token,"28,501",PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"**Result 5 — resolution sensitivity.** The wave height input carries 98.71% of daylight *CAUTION* decisions under the primary configuration (97.66% under the resolution configuration), which makes its spatial resolution material. The two wave models correlate at *r* = 0.953 across 28,501 valid hourly pairs, but differ in the upper tail: the 50 km model produces a five-year maximum of 2.60 m against 1.84 m for the 8 km model, consistent with a coarse cell averaging open water that the finer model resolves as sheltered by the offshore island group. Holding thresholds fixed, the Level 2 binding rate moves from 5.81% at 50 km to 4.48% at 8 km, and daylight *UNSAFE* from 1,262 hours to 455. Every figure in this section is therefore given for both configurations. The direction is consistent: the coarser model classifies more conservatively, because averaging open water inflates the wave heights experienced by vessels operating inside the sheltered zone. Reporting both quantifies the dependence rather than leaving it as an unexamined assumption, and the 1.3-point spread bounds it.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,466,not yet mapped: numeric token,50,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"**Result 5 — resolution sensitivity.** The wave height input carries 98.71% of daylight *CAUTION* decisions under the primary configuration (97.66% under the resolution configuration), which makes its spatial resolution material. The two wave models correlate at *r* = 0.953 across 28,501 valid hourly pairs, but differ in the upper tail: the 50 km model produces a five-year maximum of 2.60 m against 1.84 m for the 8 km model, consistent with a coarse cell averaging open water that the finer model resolves as sheltered by the offshore island group. Holding thresholds fixed, the Level 2 binding rate moves from 5.81% at 50 km to 4.48% at 8 km, and daylight *UNSAFE* from 1,262 hours to 455. Every figure in this section is therefore given for both configurations. The direction is consistent: the coarser model classifies more conservatively, because averaging open water inflates the wave heights experienced by vessels operating inside the sheltered zone. Reporting both quantifies the dependence rather than leaving it as an unexamined assumption, and the 1.3-point spread bounds it.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,466,not yet mapped: numeric token,2.60,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"**Result 5 — resolution sensitivity.** The wave height input carries 98.71% of daylight *CAUTION* decisions under the primary configuration (97.66% under the resolution configuration), which makes its spatial resolution material. The two wave models correlate at *r* = 0.953 across 28,501 valid hourly pairs, but differ in the upper tail: the 50 km model produces a five-year maximum of 2.60 m against 1.84 m for the 8 km model, consistent with a coarse cell averaging open water that the finer model resolves as sheltered by the offshore island group. Holding thresholds fixed, the Level 2 binding rate moves from 5.81% at 50 km to 4.48% at 8 km, and daylight *UNSAFE* from 1,262 hours to 455. Every figure in this section is therefore given for both configurations. The direction is consistent: the coarser model classifies more conservatively, because averaging open water inflates the wave heights experienced by vessels operating inside the sheltered zone. Reporting both quantifies the dependence rather than leaving it as an unexamined assumption, and the 1.3-point spread bounds it.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,466,not yet mapped: numeric token,1.84,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"**Result 5 — resolution sensitivity.** The wave height input carries 98.71% of daylight *CAUTION* decisions under the primary configuration (97.66% under the resolution configuration), which makes its spatial resolution material. The two wave models correlate at *r* = 0.953 across 28,501 valid hourly pairs, but differ in the upper tail: the 50 km model produces a five-year maximum of 2.60 m against 1.84 m for the 8 km model, consistent with a coarse cell averaging open water that the finer model resolves as sheltered by the offshore island group. Holding thresholds fixed, the Level 2 binding rate moves from 5.81% at 50 km to 4.48% at 8 km, and daylight *UNSAFE* from 1,262 hours to 455. Every figure in this section is therefore given for both configurations. The direction is consistent: the coarser model classifies more conservatively, because averaging open water inflates the wave heights experienced by vessels operating inside the sheltered zone. Reporting both quantifies the dependence rather than leaving it as an unexamined assumption, and the 1.3-point spread bounds it.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,466,not yet mapped: numeric token,8,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"**Result 5 — resolution sensitivity.** The wave height input carries 98.71% of daylight *CAUTION* decisions under the primary configuration (97.66% under the resolution configuration), which makes its spatial resolution material. The two wave models correlate at *r* = 0.953 across 28,501 valid hourly pairs, but differ in the upper tail: the 50 km model produces a five-year maximum of 2.60 m against 1.84 m for the 8 km model, consistent with a coarse cell averaging open water that the finer model resolves as sheltered by the offshore island group. Holding thresholds fixed, the Level 2 binding rate moves from 5.81% at 50 km to 4.48% at 8 km, and daylight *UNSAFE* from 1,262 hours to 455. Every figure in this section is therefore given for both configurations. The direction is consistent: the coarser model classifies more conservatively, because averaging open water inflates the wave heights experienced by vessels operating inside the sheltered zone. Reporting both quantifies the dependence rather than leaving it as an unexamined assumption, and the 1.3-point spread bounds it.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,466,not yet mapped: numeric token,2,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"**Result 5 — resolution sensitivity.** The wave height input carries 98.71% of daylight *CAUTION* decisions under the primary configuration (97.66% under the resolution configuration), which makes its spatial resolution material. The two wave models correlate at *r* = 0.953 across 28,501 valid hourly pairs, but differ in the upper tail: the 50 km model produces a five-year maximum of 2.60 m against 1.84 m for the 8 km model, consistent with a coarse cell averaging open water that the finer model resolves as sheltered by the offshore island group. Holding thresholds fixed, the Level 2 binding rate moves from 5.81% at 50 km to 4.48% at 8 km, and daylight *UNSAFE* from 1,262 hours to 455. Every figure in this section is therefore given for both configurations. The direction is consistent: the coarser model classifies more conservatively, because averaging open water inflates the wave heights experienced by vessels operating inside the sheltered zone. Reporting both quantifies the dependence rather than leaving it as an unexamined assumption, and the 1.3-point spread bounds it.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,466,not yet mapped: numeric token,5.81%,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"**Result 5 — resolution sensitivity.** The wave height input carries 98.71% of daylight *CAUTION* decisions under the primary configuration (97.66% under the resolution configuration), which makes its spatial resolution material. The two wave models correlate at *r* = 0.953 across 28,501 valid hourly pairs, but differ in the upper tail: the 50 km model produces a five-year maximum of 2.60 m against 1.84 m for the 8 km model, consistent with a coarse cell averaging open water that the finer model resolves as sheltered by the offshore island group. Holding thresholds fixed, the Level 2 binding rate moves from 5.81% at 50 km to 4.48% at 8 km, and daylight *UNSAFE* from 1,262 hours to 455. Every figure in this section is therefore given for both configurations. The direction is consistent: the coarser model classifies more conservatively, because averaging open water inflates the wave heights experienced by vessels operating inside the sheltered zone. Reporting both quantifies the dependence rather than leaving it as an unexamined assumption, and the 1.3-point spread bounds it.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,466,not yet mapped: numeric token,50,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"**Result 5 — resolution sensitivity.** The wave height input carries 98.71% of daylight *CAUTION* decisions under the primary configuration (97.66% under the resolution configuration), which makes its spatial resolution material. The two wave models correlate at *r* = 0.953 across 28,501 valid hourly pairs, but differ in the upper tail: the 50 km model produces a five-year maximum of 2.60 m against 1.84 m for the 8 km model, consistent with a coarse cell averaging open water that the finer model resolves as sheltered by the offshore island group. Holding thresholds fixed, the Level 2 binding rate moves from 5.81% at 50 km to 4.48% at 8 km, and daylight *UNSAFE* from 1,262 hours to 455. Every figure in this section is therefore given for both configurations. The direction is consistent: the coarser model classifies more conservatively, because averaging open water inflates the wave heights experienced by vessels operating inside the sheltered zone. Reporting both quantifies the dependence rather than leaving it as an unexamined assumption, and the 1.3-point spread bounds it.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,466,not yet mapped: numeric token,4.48%,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"**Result 5 — resolution sensitivity.** The wave height input carries 98.71% of daylight *CAUTION* decisions under the primary configuration (97.66% under the resolution configuration), which makes its spatial resolution material. The two wave models correlate at *r* = 0.953 across 28,501 valid hourly pairs, but differ in the upper tail: the 50 km model produces a five-year maximum of 2.60 m against 1.84 m for the 8 km model, consistent with a coarse cell averaging open water that the finer model resolves as sheltered by the offshore island group. Holding thresholds fixed, the Level 2 binding rate moves from 5.81% at 50 km to 4.48% at 8 km, and daylight *UNSAFE* from 1,262 hours to 455. Every figure in this section is therefore given for both configurations. The direction is consistent: the coarser model classifies more conservatively, because averaging open water inflates the wave heights experienced by vessels operating inside the sheltered zone. Reporting both quantifies the dependence rather than leaving it as an unexamined assumption, and the 1.3-point spread bounds it.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,466,not yet mapped: numeric token,8,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"**Result 5 — resolution sensitivity.** The wave height input carries 98.71% of daylight *CAUTION* decisions under the primary configuration (97.66% under the resolution configuration), which makes its spatial resolution material. The two wave models correlate at *r* = 0.953 across 28,501 valid hourly pairs, but differ in the upper tail: the 50 km model produces a five-year maximum of 2.60 m against 1.84 m for the 8 km model, consistent with a coarse cell averaging open water that the finer model resolves as sheltered by the offshore island group. Holding thresholds fixed, the Level 2 binding rate moves from 5.81% at 50 km to 4.48% at 8 km, and daylight *UNSAFE* from 1,262 hours to 455. Every figure in this section is therefore given for both configurations. The direction is consistent: the coarser model classifies more conservatively, because averaging open water inflates the wave heights experienced by vessels operating inside the sheltered zone. Reporting both quantifies the dependence rather than leaving it as an unexamined assumption, and the 1.3-point spread bounds it.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
